File,Start Line,End Line,Api,Type,Tips
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,704,704,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,704,704,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,705,705,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,705,705,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,706,706,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,706,706,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,707,707,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,707,707,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,708,708,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,708,708,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,709,709,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,709,709,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,710,710,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,710,710,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
model10.py,710,710,torch.exp,SUPPORTED,"The corresponding api of ""torch.exp"" is ""mindspore.ops.Exp"", will be converted to ""x2ms_adapter.exp"" by x2mindspore."
model10.py,710,710,torch.mm,SUPPORTED,"The corresponding api of ""torch.mm"" is ""mindspore.ops.MatMul"", will be converted to ""x2ms_adapter.mm"" by x2mindspore."
